T [K]	C_m [J/m^3/K]
220.2	1721.4524495677324
220.3	1721.4524495677324
220.4	1721.4524495677324
220.5	1721.4524495677324
220.6	1721.4524495677324
220.7	1721.4524495677324
220.8	1721.4524495677324
220.9	1721.4524495677324
221.0	1721.4524495677324
221.1	1721.4524495677324
221.2	1721.4524495677324
221.3	1721.4524495677324
221.4	1721.4524495677324
221.5	1721.4524495677324
221.6	1721.4524495677324
221.7	1721.4524495677324
221.8	1721.4524495677324
221.9	1721.4524495677324
222.0	1721.4524495677324
222.1	1721.4524495677324
222.2	1721.4524495677324
222.3	1721.4524495677324
222.4	1721.4524495677324
222.5	1721.4524495677324
222.6	1721.4524495677324
222.7	1721.4524495677324
222.8	1721.4524495677324
222.9	1721.4524495677324
223.0	1721.4524495677324
223.1	1721.4524495677324
223.2	1721.4524495677324
223.3	1721.4524495677324
223.4	1721.4524495677324
223.5	1721.4524495677324
223.6	1721.4524495677324
223.7	1721.4524495677324
223.8	1721.4524495677324
223.9	1721.4524495677324
224.0	1721.4524495677324
224.1	1721.4524495677324
224.2	1721.4524495677324
224.3	1721.4524495677324
224.4	1721.4524495677324
224.5	1721.4524495677324
224.6	1721.4524495677324
224.7	1721.4524495677324
224.8	1721.4524495677324
224.9	1721.4524495677324
225.0	1721.4524495677324
225.1	1721.4524495677324
225.2	1721.4524495677324
225.3	1721.4524495677324
225.4	1721.4524495677324
225.5	1721.4524495677324
225.6	1721.4524495677324
225.7	1721.4524495677324
225.8	1721.4524495677324
225.9	1721.4524495677324
226.0	1721.4524495677324
226.1	1721.4524495677324
226.2	1721.4524495677324
226.3	1721.4524495677324
226.4	1721.4524495677324
226.5	1721.4524495677324
226.6	1721.4524495677324
226.7	1721.4524495677324
226.8	1721.4524495677324
226.9	1721.4524495677324
227.0	1721.4524495677324
227.1	1721.4524495677324
227.2	1721.4524495677324
227.3	1721.4524495677324
227.4	1721.4524495677324
227.5	1721.4524495677324
227.6	1721.4524495677324
227.7	1721.4524495677324
227.8	1721.4524495677324
227.9	1721.4524495677324
228.0	1721.4524495677324
228.1	1721.4524495677324
228.2	1721.4524495677324
228.3	1721.4524495677324
228.4	1721.4524495677324
228.5	1721.4524495677324
228.6	1721.4524495677324
228.7	1721.4524495677324
228.8	1721.4524495677324
228.9	1721.4524495677324
229.0	1721.4524495677324
229.1	1721.4524495677324
229.2	1721.4524495677324
229.3	1721.4524495677324
229.4	1721.4524495677324
229.5	1721.4524495677324
229.6	1721.4524495677324
229.7	1721.4524495677324
229.8	1721.4524495677324
229.9	1721.4524495677324
230.0	1721.4524495677324
230.1	1721.4524495677324
230.2	1721.4524495677324
230.3	1721.4524495677324
230.4	1721.4524495677324
230.5	1721.4524495677324
230.6	1721.4524495677324
230.7	1721.4524495677324
230.8	1721.4524495677324
230.9	1721.4524495677324
231.0	1721.4524495677324
231.1	1721.4524495677324
231.2	1721.4524495677324
231.3	1721.4524495677324
231.4	1721.4524495677324
231.5	1721.4524495677324
231.6	1721.4524495677324
231.7	1721.4524495677324
231.8	1721.4524495677324
231.9	1721.4524495677324
232.0	1721.4524495677324
232.1	1721.4524495677324
232.2	1721.4524495677324
232.3	1721.4524495677324
232.4	1721.4524495677324
232.5	1721.4524495677324
232.6	1721.4524495677324
232.7	1721.4524495677324
232.8	1721.4524495677324
232.9	1721.4524495677324
233.0	1721.4524495677324
233.1	1721.4524495677324
233.2	1721.4524495677324
233.3	1721.4524495677324
233.4	1721.4524495677324
233.5	1721.4524495677324
233.6	1721.4524495677324
233.7	1721.4524495677324
233.8	1721.4524495677324
233.9	1721.4524495677324
234.0	1721.4524495677324
234.1	1721.4524495677324
234.2	1721.4524495677324
234.3	1721.4524495677324
234.4	1721.4524495677324
234.5	1721.4524495677324
234.6	1721.4524495677324
234.7	1721.4524495677324
234.8	1721.4524495677324
234.9	1721.4524495677324
235.0	1721.4524495677324
235.1	1721.4524495677324
235.2	1721.4524495677324
235.3	1721.4524495677324
235.4	1721.4524495677324
235.5	1721.4524495677324
235.6	1721.4524495677324
235.7	1721.4524495677324
235.8	1721.4524495677324
235.9	1721.4524495677324
236.0	1721.4524495677324
236.1	1721.4524495677324
236.2	1721.4524495677324
236.3	1721.4524495677324
236.4	1721.4524495677324
236.5	1721.4524495677324
236.6	1721.4524495677324
236.7	1721.4524495677324
236.8	1721.4524495677324
236.9	1721.4524495677324
237.0	1721.4524495677324
237.1	1721.4524495677324
237.2	1721.4524495677324
237.3	1721.4524495677324
237.4	1721.4524495677324
237.5	1721.4524495677324
237.6	1721.4524495677324
237.7	1721.4524495677324
237.8	1721.4524495677324
237.9	1721.4524495677324
238.0	1721.4524495677324
238.1	1721.4524495677324
238.2	1721.4524495677324
238.3	1721.4524495677324
238.4	1721.4524495677324
238.5	1721.4524495677324
238.6	1721.4524495677324
238.7	1721.4524495677324
238.8	1721.4524495677324
238.9	1721.4524495677324
239.0	1721.4524495677324
239.1	1721.4524495677324
239.2	1721.4524495677324
239.3	1721.4524495677324
239.4	1721.4524495677324
239.5	1721.4524495677324
239.6	1721.4524495677324
239.7	1721.4524495677324
239.8	1721.4524495677324
239.9	1721.4524495677324
240.0	1721.4524495677324
240.1	1721.4524495677324
240.2	1721.4524495677324
240.3	1721.4524495677324
240.4	1721.4524495677324
240.5	1721.4524495677324
240.6	1721.4524495677324
240.7	1721.4524495677324
240.8	1721.4524495677324
240.9	1721.4524495677324
241.0	1721.4524495677324
241.1	1721.4524495677324
241.2	1721.4524495677324
241.3	1721.4524495677324
241.4	1721.4524495677324
241.5	1721.4524495677324
241.6	1721.4524495677324
241.7	1721.4524495677324
241.8	1721.4524495677324
241.9	1721.4524495677324
242.0	1721.4524495677324
242.1	1721.4524495677324
242.2	1721.4524495677324
242.3	1721.4524495677324
242.4	1721.4524495677324
242.5	1721.4524495677324
242.6	1721.4524495677324
242.7	1721.4524495677324
242.8	1721.4524495677324
242.9	1721.4524495677324
243.0	1721.4524495677324
243.1	1721.4524495677324
243.2	1721.4524495677324
243.3	1721.4524495677324
243.4	1721.4524495677324
243.5	1721.4524495677324
243.6	1721.4524495677324
243.7	1721.4524495677324
243.8	1721.4524495677324
243.9	1721.4524495677324
244.0	1721.4524495677324
244.1	1721.4524495677324
244.2	1721.4524495677324
244.3	1721.4524495677324
244.4	1721.4524495677324
244.5	1721.4524495677324
244.6	1721.4524495677324
244.7	1721.4524495677324
244.8	1721.4524495677324
244.9	1721.4524495677324
245.0	1721.4524495677324
245.1	1721.4524495677324
245.2	1721.4524495677324
245.3	1721.4524495677324
245.4	1721.4524495677324
245.5	1721.4524495677324
245.6	1721.4524495677324
245.7	1721.4524495677324
245.8	1721.4524495677324
245.9	1721.4524495677324
246.0	1721.4524495677324
246.1	1721.4524495677324
246.2	1721.4524495677324
246.3	1721.4524495677324
246.4	1721.4524495677324
246.5	1721.4524495677324
246.6	1721.4524495677324
246.7	1721.4524495677324
246.8	1721.4524495677324
246.9	1721.4524495677324
247.0	1721.4524495677324
247.1	1721.4524495677324
247.2	1721.4524495677324
247.3	1721.4524495677324
247.4	1721.4524495677324
247.5	1721.4524495677324
247.6	1721.4524495677324
247.7	1721.4524495677324
247.8	1721.4524495677324
247.9	1721.4524495677324
248.0	1721.4524495677324
248.1	1721.4524495677324
248.2	1721.4524495677324
248.3	1721.4524495677324
248.4	1721.4524495677324
248.5	1721.4524495677324
248.6	1721.4524495677324
248.7	1721.4524495677324
248.8	1721.4524495677324
248.9	1721.4524495677324
249.0	1721.4524495677324
249.1	1721.4524495677324
249.2	1721.4524495677324
249.3	1721.4524495677324
249.4	1721.4524495677324
249.5	1721.4524495677324
249.6	1721.4524495677324
249.7	1721.4524495677324
249.8	1721.4524495677324
249.9	1721.4524495677324
250.0	1721.4524495677324
250.1	1721.4524495677324
250.2	1721.4524495677324
250.3	1721.4524495677324
250.4	1721.4524495677324
250.5	1721.4524495677324
250.6	1721.4524495677324
250.7	1721.4524495677324
250.8	1721.4524495677324
250.9	1721.4524495677324
251.0	1721.4524495677324
251.1	1721.4524495677324
251.2	1721.4524495677324
251.3	1721.4524495677324
251.4	1721.4524495677324
251.5	1721.4524495677324
251.6	1721.4524495677324
251.7	1721.4524495677324
251.8	1721.4524495677324
251.9	1721.4524495677324
252.0	1721.4524495677324
252.1	1721.4524495677324
252.2	1721.4524495677324
252.3	1721.4524495677324
252.4	1721.4524495677324
252.5	1721.4524495677324
252.6	1721.4524495677324
252.7	1721.4524495677324
252.8	1721.4524495677324
252.9	1721.4524495677324
253.0	1721.4524495677324
253.1	1721.4524495677324
253.2	1721.4524495677324
253.3	1721.4524495677324
253.4	1721.4524495677324
253.5	1721.4524495677324
253.6	1721.4524495677324
253.7	1721.4524495677324
253.8	1721.4524495677324
253.9	1721.4524495677324
254.0	1721.4524495677324
254.1	1721.4524495677324
254.2	1721.4524495677324
254.3	1721.4524495677324
254.4	1721.4524495677324
254.5	1721.4524495677324
254.6	1721.4524495677324
254.7	1721.4524495677324
254.8	1721.4524495677324
254.9	1721.4524495677324
255.0	1721.4524495677324
255.1	1721.4524495677324
255.2	1721.4524495677324
255.3	1721.4524495677324
255.4	1721.4524495677324
255.5	1721.4524495677324
255.6	1721.4524495677324
255.7	1721.4524495677324
255.8	1721.4524495677324
255.9	1721.4524495677324
256.0	1721.4524495677324
256.1	1721.4524495677324
256.2	1721.4524495677324
256.3	1721.4524495677324
256.4	1721.4524495677324
256.5	1721.4524495677324
256.6	1721.4524495677324
256.7	1721.4524495677324
256.8	1721.4524495677324
256.9	1721.4524495677324
257.0	1721.4524495677324
257.1	1721.4524495677324
257.2	1721.4524495677324
257.3	1721.4524495677324
257.4	1721.4524495677324
257.5	1721.4524495677324
257.6	1721.4524495677324
257.7	1721.4524495677324
257.8	1721.4524495677324
257.9	1721.4524495677324
258.0	1721.4524495677324
258.1	1721.4524495677324
258.2	1721.4524495677324
258.3	1721.4524495677324
258.4	1721.4524495677324
258.5	1721.4524495677324
258.6	1721.4524495677324
258.7	1721.4524495677324
258.8	1721.4524495677324
258.9	1721.4524495677324
259.0	1721.4524495677324
259.1	1721.4524495677324
259.2	1721.4524495677324
259.3	1721.4524495677324
259.4	1721.4524495677324
259.5	1721.4524495677324
259.6	1721.4524495677324
259.7	1721.4524495677324
259.8	1721.4524495677324
259.9	1721.4524495677324
260.0	1721.4524495677324
260.1	1721.4524495677324
260.2	1721.4524495677324
260.3	1721.4524495677324
260.4	1721.4524495677324
260.5	1721.4524495677324
260.6	1721.4524495677324
260.7	1721.4524495677324
260.8	1721.4524495677324
260.9	1721.4524495677324
261.0	1721.4524495677324
261.1	1721.4524495677324
261.2	1721.4524495677324
261.3	1721.4524495677324
261.4	1721.4524495677324
261.5	1721.4524495677324
261.6	1721.4524495677324
261.7	1721.4524495677324
261.8	1721.4524495677324
261.9	1721.4524495677324
262.0	1721.4524495677324
262.1	1721.4524495677324
262.2	1721.4524495677324
262.3	1721.4524495677324
262.4	1721.4524495677324
262.5	1721.4524495677324
262.6	1721.4524495677324
262.7	1721.4524495677324
262.8	1721.4524495677324
262.9	1721.4524495677324
263.0	1721.4524495677324
263.1	1721.4524495677324
263.2	1721.4524495677324
263.3	1721.4524495677324
263.4	1721.4524495677324
263.5	1721.4524495677324
263.6	1721.4524495677324
263.7	1721.4524495677324
263.8	1721.4524495677324
263.9	1721.4524495677324
264.0	1721.4524495677324
264.1	1721.4524495677324
264.2	1721.4524495677324
264.3	1721.4524495677324
264.4	1721.4524495677324
264.5	1721.4524495677324
264.6	1721.4524495677324
264.7	1721.4524495677324
264.8	1721.4524495677324
264.9	1721.4524495677324
265.0	1721.4524495677324
265.1	1721.4524495677324
265.2	1721.4524495677324
265.3	1721.4524495677324
265.4	1721.4524495677324
265.5	1721.4524495677324
265.6	1721.4524495677324
265.7	1721.4524495677324
265.8	1721.4524495677324
265.9	1721.4524495677324
266.0	1721.4524495677324
266.1	1721.4524495677324
266.2	1721.4524495677324
266.3	1721.4524495677324
266.4	1721.4524495677324
266.5	1721.4524495677324
266.6	1721.4524495677324
266.7	1721.4524495677324
266.8	1721.4524495677324
266.9	1721.4524495677324
267.0	1721.4524495677324
267.1	1721.4524495677324
267.2	1721.4524495677324
267.3	1721.4524495677324
267.4	1721.4524495677324
267.5	1721.4524495677324
267.6	1721.4524495677324
267.7	1721.4524495677324
267.8	1721.4524495677324
267.9	1721.4524495677324
268.0	1721.4524495677324
268.1	1721.4524495677324
268.2	1721.4524495677324
268.3	1721.4524495677324
268.4	1721.4524495677324
268.5	1721.4524495677324
268.6	1721.4524495677324
268.7	1721.4524495677324
268.8	1721.4524495677324
268.9	1721.4524495677324
269.0	1721.4524495677324
269.1	1721.4524495677324
269.2	1721.4524495677324
269.3	1721.4524495677324
269.4	1721.4524495677324
269.5	1721.4524495677324
269.6	1721.4524495677324
269.7	1721.4524495677324
269.8	1721.4524495677324
269.9	1721.4524495677324
270.0	1721.4524495677324
270.1	1721.4524495677324
270.2	1721.4524495677324
270.3	1721.4524495677324
270.4	1721.4524495677324
270.5	1721.4524495677324
270.6	1721.4524495677324
270.7	1721.4524495677324
270.8	1721.4524495677324
270.9	1721.4524495677324
271.0	1721.4524495677324
271.1	1721.4524495677324
271.2	1721.4524495677324
271.3	1721.4524495677324
271.4	1721.4524495677324
271.5	1721.4524495677324
271.6	1721.4524495677324
271.7	1721.4524495677324
271.8	1721.4524495677324
271.9	1721.4524495677324
272.0	1721.4524495677324
272.1	1721.4524495677324
272.2	1721.4524495677324
272.3	1721.4524495677324
272.4	1721.4524495677324
272.5	1721.4524495677324
272.6	1721.4524495677324
272.7	1721.4524495677324
272.8	1721.4524495677324
272.9	1721.4524495677324
273.0	1721.4524495677324
273.1	1721.4524495677324
273.2	1721.4524495677324
273.3	1721.4524495677324
273.4	1721.4524495677324
273.5	1721.4524495677324
273.6	1721.4524495677324
273.7	1721.4524495677324
273.8	1721.4524495677324
273.9	1721.4524495677324
274.0	1721.4524495677324
274.1	1721.4524495677324
274.2	1721.4524495677324
274.3	1721.4524495677324
274.4	1721.4524495677324
274.5	1721.4524495677324
274.6	1721.4524495677324
274.7	1721.4524495677324
274.8	1721.4524495677324
274.9	1721.4524495677324
275.0	1721.4524495677324
275.1	1721.4524495677324
275.2	1721.4524495677324
275.3	1721.4524495677324
275.4	1721.4524495677324
275.5	1721.4524495677324
275.6	1721.4524495677324
275.7	1721.4524495677324
275.8	1721.4524495677324
275.9	1721.4524495677324
276.0	1721.4524495677324
276.1	1721.4524495677324
276.2	1721.4524495677324
276.3	1721.4524495677324
276.4	1721.4524495677324
276.5	1721.4524495677324
276.6	1721.4524495677324
276.7	1721.4524495677324
276.8	1721.4524495677324
276.9	1721.4524495677324
277.0	1721.4524495677324
277.1	1721.4524495677324
277.2	1721.4524495677324
277.3	1721.4524495677324
277.4	1721.4524495677324
277.5	1721.4524495677324
277.6	1721.4524495677324
277.7	1721.4524495677324
277.8	1721.4524495677324
277.9	1721.4524495677324
278.0	1721.4524495677324
278.1	1721.4524495677324
278.2	1721.4524495677324
278.3	1721.4524495677324
278.4	1721.4524495677324
278.5	1721.4524495677324
278.6	1721.4524495677324
278.7	1721.4524495677324
278.8	1721.4524495677324
278.9	1721.4524495677324
279.0	1721.4524495677324
279.1	1721.4524495677324
279.2	1721.4524495677324
279.3	1721.4524495677324
279.4	1721.4524495677324
279.5	1721.4524495677324
279.6	1721.4524495677324
279.7	1721.4524495677324
279.8	1721.4524495677324
279.9	1721.4524495677324
280.0	1721.4524495677324
280.1	1721.4524495677324
280.2	1721.4524495677324
280.3	1721.4524495677324
280.4	1721.4524495677324
280.5	1721.4524495677324
280.6	1721.4524495677324
280.7	1721.4524495677324
280.8	1721.4524495677324
280.9	1721.4524495677324
281.0	1721.4524495677324
281.1	1721.4524495677324
281.2	1721.4524495677324
281.3	1721.4524495677324
281.4	1721.4524495677324
281.5	1721.4524495677324
281.6	1721.4524495677324
281.7	1721.4524495677324
281.8	1721.4524495677324
281.9	1721.4524495677324
282.0	1721.4524495677324
282.1	1721.4524495677324
282.2	1721.4524495677324
282.3	1721.4524495677324
282.4	1721.4524495677324
282.5	1721.4524495677324
282.6	1721.4524495677324
282.7	1721.4524495677324
282.8	1721.4524495677324
282.9	1721.4524495677324
283.0	1721.4524495677324
283.1	1721.4524495677324
283.2	1721.4524495677324
283.3	1721.4524495677324
283.4	1721.4524495677324
283.5	1721.4524495677324
283.6	1721.4524495677324
283.7	1721.4524495677324
283.8	1721.4524495677324
283.9	1721.4524495677324
284.0	1721.4524495677324
284.1	1721.4524495677324
284.2	1721.4524495677324
284.3	1721.4524495677324
284.4	1721.4524495677324
284.5	1721.4524495677324
284.6	1721.4524495677324
284.7	1721.4524495677324
284.8	1721.4524495677324
284.9	1721.4524495677324
285.0	1721.4524495677324
285.1	1721.4524495677324
285.2	1721.4524495677324
285.3	1721.4524495677324
285.4	1721.4524495677324
285.5	1721.4524495677324
285.6	1721.4524495677324
285.7	1721.4524495677324
285.8	1721.4524495677324
285.9	1721.4524495677324
286.0	1721.4524495677324
286.1	1721.4524495677324
286.2	1721.4524495677324
286.3	1721.4524495677324
286.4	1721.4524495677324
286.5	1721.4524495677324
286.6	1721.4524495677324
286.7	1721.4524495677324
286.8	1721.4524495677324
286.9	1721.4524495677324
287.0	1721.4524495677324
287.1	1721.4524495677324
287.2	1721.4524495677324
287.3	1721.4524495677324
287.4	1721.4524495677324
287.5	1721.4524495677324
287.6	1721.4524495677324
287.7	1721.4524495677324
287.8	1721.4524495677324
287.9	1721.4524495677324
288.0	1721.4524495677324
288.1	1721.4524495677324
288.2	1721.4524495677324
288.3	1721.4524495677324
288.4	1721.4524495677324
288.5	1721.4524495677324
288.6	1721.4524495677324
288.7	1721.4524495677324
288.8	1721.4524495677324
288.9	1721.4524495677324
289.0	1721.4524495677324
289.1	1721.4524495677324
289.2	1721.4524495677324
289.3	1721.4524495677324
289.4	1721.4524495677324
289.5	1721.4524495677324
289.6	1721.4524495677324
289.7	1721.4524495677324
289.8	1721.4524495677324
289.9	1721.4524495677324
290.0	1721.4524495677324
290.1	1721.4524495677324
290.2	1721.4524495677324
290.3	1721.4524495677324
290.4	1721.4524495677324
290.5	1721.4524495677324
290.6	1721.4524495677324
290.7	1721.4524495677324
290.8	1721.4524495677324
290.9	1721.4524495677324
291.0	1721.4524495677324
291.1	1721.4524495677324
291.2	1721.4524495677324
291.3	1721.4524495677324
291.4	1721.4524495677324
291.5	1721.4524495677324
291.6	1721.4524495677324
291.7	1721.4524495677324
291.8	1721.4524495677324
291.9	1721.4524495677324
292.0	1721.4524495677324
292.1	1721.4524495677324
292.2	1721.4524495677324
292.3	1721.4524495677324
292.4	1721.4524495677324
292.5	1721.4524495677324
292.6	1721.4524495677324
292.7	1721.4524495677324
292.8	1721.4524495677324
292.9	1721.4524495677324
293.0	1721.4524495677324
293.1	1721.4524495677324
293.2	1721.4524495677324
293.3	1721.4524495677324
293.4	1721.4524495677324
293.5	1721.4524495677324
293.6	1721.4524495677324
293.7	1721.4524495677324
293.8	1721.4524495677324
293.9	1721.4524495677324
294.0	1721.4524495677324
294.1	1721.4524495677324
294.2	1721.4524495677324
294.3	1721.4524495677324
294.4	1721.4524495677324
294.5	1721.4524495677324
294.6	1721.4524495677324
294.7	1721.4524495677324
294.8	1721.4524495677324
294.9	1721.4524495677324
295.0	1721.4524495677324
295.1	1721.4524495677324
295.2	1721.4524495677324
295.3	1721.4524495677324
295.4	1721.4524495677324
295.5	1721.4524495677324
295.6	1721.4524495677324
295.7	1721.4524495677324
295.8	1721.4524495677324
295.9	1721.4524495677324
296.0	1721.4524495677324
296.1	1721.4524495677324
296.2	1721.4524495677324
296.3	1721.4524495677324
296.4	1721.4524495677324
296.5	1721.4524495677324
296.6	1721.4524495677324
296.7	1721.4524495677324
296.8	1721.4524495677324
296.9	1721.4524495677324
297.0	1721.4524495677324
297.1	1721.4524495677324
297.2	1721.4524495677324
297.3	1721.4524495677324
297.4	1721.4524495677324
297.5	1721.4524495677324
297.6	1721.4524495677324
297.7	1721.4524495677324
297.8	1721.4524495677324
297.9	1721.4524495677324
298.0	1721.4524495677324
298.1	1721.4524495677324
298.2	1721.4524495677324
298.3	1721.4524495677324
298.4	1721.4524495677324
298.5	1721.4524495677324
298.6	1721.4524495677324
298.7	1721.4524495677324
298.8	1721.4524495677324
298.9	1721.4524495677324
299.0	1721.4524495677324
299.1	1721.4524495677324
299.2	1721.4524495677324
299.3	1721.4524495677324
299.4	1721.4524495677324
299.5	1721.4524495677324
299.6	1721.4524495677324
299.7	1721.4524495677324
299.8	1721.4524495677324
299.9	1721.4524495677324
